"x"	"y"
0	-4.25461e-14
2e-11	-4.25862e-14
4e-11	-4.25807e-14
6e-11	-4.26116e-14
8e-11	-4.2564e-14
1e-10	-4.25561e-14
1.2e-10	-4.25563e-14
1.4e-10	-4.25487e-14
1.6e-10	-4.25572e-14
1.8e-10	-4.25487e-14
2e-10	-4.25575e-14
2.2e-10	-4.25482e-14
2.4e-10	-4.25426e-14
2.6e-10	-4.25421e-14
2.8e-10	-4.25427e-14
3e-10	-4.25427e-14
3.2e-10	-4.25425e-14
3.4e-10	-4.25426e-14
3.6e-10	-4.25425e-14
3.8e-10	-4.25428e-14
4e-10	-4.25428e-14
4.2e-10	-4.25432e-14
4.4e-10	-4.25433e-14
4.6e-10	-4.25425e-14
4.8e-10	-4.25713e-14
5e-10	-4.25783e-14
5.2e-10	-4.25645e-14
5.4e-10	-4.25714e-14
5.6e-10	-4.25707e-14
5.8e-10	-4.25779e-14
6e-10	-4.25619e-14
6.2e-10	-4.25659e-14
6.4e-10	-4.25702e-14
6.6e-10	-4.25665e-14
6.8e-10	-4.25617e-14
7e-10	-4.25744e-14
7.2e-10	-4.2562e-14
7.4e-10	-4.25655e-14
7.6e-10	-4.25703e-14
7.8e-10	-4.25655e-14
8e-10	-4.2562e-14
8.2e-10	-4.25742e-14
8.4e-10	-4.25622e-14
8.6e-10	-4.25655e-14
8.8e-10	-4.25705e-14
9e-10	-4.25657e-14
9.2e-10	-4.25625e-14
9.4e-10	-4.25741e-14
9.6e-10	-4.25695e-14
9.8e-10	-4.25565e-14
1e-09	-4.25305e-14
1.02e-09	-4.25611e-14
1.04e-09	-4.257e-14
1.06e-09	-4.25667e-14
1.08e-09	-4.25708e-14
1.1e-09	-4.25659e-14
1.12e-09	-4.25698e-14
1.14e-09	-4.25575e-14
1.16e-09	-4.25704e-14
1.18e-09	-4.25571e-14
1.2e-09	-4.25705e-14
1.22e-09	-4.25662e-14
1.24e-09	-4.25708e-14
1.26e-09	-4.25658e-14
1.28e-09	-4.25708e-14
1.3e-09	-4.25584e-14
1.32e-09	-4.25707e-14
1.34e-09	-4.25573e-14
1.36e-09	-4.257e-14
1.38e-09	-4.25662e-14
1.4e-09	-4.25697e-14
1.42e-09	-4.25657e-14
1.44e-09	-4.25702e-14
1.46e-09	-4.25581e-14
1.48e-09	-4.25697e-14
1.5e-09	-4.26558e-14
1.52e-09	-4.25348e-14
1.54e-09	-4.25642e-14
1.56e-09	-4.25641e-14
1.58e-09	-4.25729e-14
1.6e-09	-4.25707e-14
1.62e-09	-4.25585e-14
1.64e-09	-4.257e-14
1.66e-09	-4.2558e-14
1.68e-09	-4.25702e-14
1.7e-09	-4.25654e-14
1.72e-09	-4.25702e-14
1.74e-09	-4.25664e-14
1.76e-09	-4.25697e-14
1.78e-09	-4.25571e-14
1.8e-09	-4.25705e-14
1.82e-09	-4.25581e-14
1.84e-09	-4.25702e-14
1.86e-09	-4.25654e-14
1.88e-09	-4.25688e-14
1.9e-09	-4.257e-14
1.92e-09	-4.25698e-14
1.94e-09	-4.25586e-14
1.96e-09	-4.25699e-14
1.98e-09	-4.25582e-14
2e-09	-1.48728e-07
2.02e-09	-3.44149e-07
2.04e-09	-3.02146e-07
2.06e-09	-2.61728e-07
2.08e-09	-2.23752e-07
2.1e-09	-1.87972e-07
2.12e-09	-1.54197e-07
2.14e-09	-1.22853e-07
2.16e-09	-9.49424e-08
2.18e-09	-7.16293e-08
2.2e-09	-5.37232e-08
2.22e-09	-4.10654e-08
2.24e-09	-3.27081e-08
2.26e-09	-2.7335e-08
2.28e-09	-2.37785e-08
2.3e-09	-2.12662e-08
2.32e-09	-1.93731e-08
2.34e-09	-1.78731e-08
2.36e-09	-1.66356e-08
2.38e-09	-1.55793e-08
2.4e-09	-1.46524e-08
2.42e-09	-1.38211e-08
2.44e-09	-1.30627e-08
2.46e-09	-1.23621e-08
2.48e-09	-1.17094e-08
2.5e-09	-1.1098e-08
2.52e-09	-1.05234e-08
2.54e-09	-9.98303e-09
2.56e-09	-9.47479e-09
2.58e-09	-8.9973e-09
2.6e-09	-8.54937e-09
2.62e-09	-8.12987e-09
2.64e-09	-7.73761e-09
2.66e-09	-7.37135e-09
2.68e-09	-7.02976e-09
2.7e-09	-6.71143e-09
2.72e-09	-6.41495e-09
2.74e-09	-6.13888e-09
2.76e-09	-5.88182e-09
2.78e-09	-5.64242e-09
2.8e-09	-5.41937e-09
2.82e-09	-5.21147e-09
2.84e-09	-5.01754e-09
2.86e-09	-4.83654e-09
2.88e-09	-4.66747e-09
2.9e-09	-4.50941e-09
2.92e-09	-4.36151e-09
2.94e-09	-4.22302e-09
2.96e-09	-4.0932e-09
2.98e-09	-3.97142e-09
3e-09	-3.85706e-09
3.02e-09	-3.74959e-09
3.04e-09	-3.64848e-09
3.06e-09	-3.55329e-09
3.08e-09	-3.46358e-09
3.1e-09	-3.37896e-09
3.12e-09	-3.29908e-09
3.14e-09	-3.2236e-09
3.16e-09	-3.15221e-09
3.18e-09	-3.08465e-09
3.2e-09	-3.02063e-09
3.22e-09	-2.95994e-09
3.24e-09	-2.90234e-09
3.26e-09	-2.84763e-09
3.28e-09	-2.79563e-09
3.3e-09	-2.74616e-09
3.32e-09	-2.69906e-09
3.34e-09	-2.65417e-09
3.36e-09	-2.61136e-09
3.38e-09	-2.57051e-09
3.4e-09	-2.53148e-09
3.42e-09	-2.49417e-09
3.44e-09	-2.45848e-09
3.46e-09	-2.42431e-09
3.48e-09	-2.39157e-09
3.5e-09	-2.36018e-09
3.52e-09	-2.33005e-09
3.54e-09	-2.30112e-09
3.56e-09	-2.27332e-09
3.58e-09	-2.24659e-09
3.6e-09	-2.22086e-09
3.62e-09	-2.19608e-09
3.64e-09	-2.1722e-09
3.66e-09	-2.14918e-09
3.68e-09	-2.12696e-09
3.7e-09	-2.10551e-09
3.72e-09	-2.08478e-09
3.74e-09	-2.06473e-09
3.76e-09	-2.04534e-09
3.78e-09	-2.02657e-09
3.8e-09	-2.00839e-09
3.82e-09	-1.99077e-09
3.84e-09	-1.97368e-09
3.86e-09	-1.95709e-09
3.88e-09	-1.941e-09
3.9e-09	-1.92536e-09
3.92e-09	-1.91016e-09
3.94e-09	-1.89538e-09
3.96e-09	-1.881e-09
3.98e-09	-1.867e-09
4e-09	-1.85337e-09
4.02e-09	-1.84009e-09
4.04e-09	-1.82715e-09
4.06e-09	-1.81452e-09
4.08e-09	-1.8022e-09
4.1e-09	-1.79018e-09
4.12e-09	-1.77844e-09
4.14e-09	-1.76697e-09
4.16e-09	-1.75576e-09
4.18e-09	-1.7448e-09
4.2e-09	-1.73408e-09
4.22e-09	-1.72359e-09
4.24e-09	-1.71333e-09
4.26e-09	-1.70328e-09
4.28e-09	-1.69343e-09
4.3e-09	-1.68379e-09
4.32e-09	-1.67434e-09
4.34e-09	-1.66507e-09
4.36e-09	-1.65599e-09
4.38e-09	-1.64707e-09
4.4e-09	-1.63833e-09
4.42e-09	-1.62974e-09
4.44e-09	-1.62131e-09
4.46e-09	-1.61304e-09
4.48e-09	-1.60491e-09
4.5e-09	-1.59692e-09
4.52e-09	-1.58907e-09
4.54e-09	-1.58135e-09
4.56e-09	-1.57376e-09
4.58e-09	-1.5663e-09
4.6e-09	-1.55896e-09
4.62e-09	-1.55174e-09
4.64e-09	-1.54463e-09
4.66e-09	-1.53764e-09
4.68e-09	-1.53075e-09
4.7e-09	-1.52398e-09
4.72e-09	-1.5173e-09
4.74e-09	-1.51072e-09
4.76e-09	-1.50425e-09
4.78e-09	-1.49786e-09
4.8e-09	-1.49157e-09
4.82e-09	-1.48538e-09
4.84e-09	-1.47927e-09
4.86e-09	-1.47324e-09
4.88e-09	-1.4673e-09
4.9e-09	-1.46144e-09
4.92e-09	-1.45567e-09
4.94e-09	-1.44997e-09
4.96e-09	-1.44435e-09
4.98e-09	-1.4388e-09
5e-09	-1.43332e-09
5.02e-09	-1.42792e-09
5.04e-09	-1.42259e-09
5.06e-09	-1.41733e-09
5.08e-09	-1.41213e-09
5.1e-09	-1.407e-09
5.12e-09	-1.40193e-09
5.14e-09	-1.39693e-09
5.16e-09	-1.39199e-09
5.18e-09	-1.38711e-09
5.2e-09	-1.38229e-09
5.22e-09	-1.37753e-09
5.24e-09	-1.37282e-09
5.26e-09	-1.36817e-09
5.28e-09	-1.36358e-09
5.3e-09	-1.35903e-09
5.32e-09	-1.35455e-09
5.34e-09	-1.35011e-09
5.36e-09	-1.34573e-09
5.38e-09	-1.34139e-09
5.4e-09	-1.33711e-09
5.42e-09	-1.33287e-09
5.44e-09	-1.32868e-09
5.46e-09	-1.32454e-09
5.48e-09	-1.32044e-09
5.5e-09	-1.31639e-09
5.52e-09	-1.31239e-09
5.54e-09	-1.30842e-09
5.56e-09	-1.3045e-09
5.58e-09	-1.30063e-09
5.6e-09	-1.29679e-09
5.62e-09	-1.29299e-09
5.64e-09	-1.28924e-09
5.66e-09	-1.28552e-09
5.68e-09	-1.28185e-09
5.7e-09	-1.27821e-09
5.72e-09	-1.27461e-09
5.74e-09	-1.27105e-09
5.76e-09	-1.26752e-09
5.78e-09	-1.26403e-09
5.8e-09	-1.26057e-09
5.82e-09	-1.25715e-09
5.84e-09	-1.25377e-09
5.86e-09	-1.25042e-09
5.88e-09	-1.2471e-09
5.9e-09	-1.24381e-09
5.92e-09	-1.24056e-09
5.94e-09	-1.23734e-09
5.96e-09	-1.23415e-09
5.98e-09	-1.231e-09
6e-09	-1.22787e-09
6.02e-09	-1.22477e-09
6.04e-09	-1.22171e-09
6.06e-09	-1.21867e-09
6.08e-09	-1.21566e-09
6.1e-09	-1.21268e-09
6.12e-09	-1.20973e-09
6.14e-09	-1.20681e-09
6.16e-09	-1.20391e-09
6.18e-09	-1.20104e-09
6.2e-09	-1.1982e-09
6.22e-09	-1.19539e-09
6.24e-09	-1.1926e-09
6.26e-09	-1.18983e-09
6.28e-09	-1.1871e-09
6.3e-09	-1.18438e-09
6.32e-09	-1.1817e-09
6.34e-09	-1.17903e-09
6.36e-09	-1.17639e-09
6.38e-09	-1.17378e-09
6.4e-09	-1.17118e-09
6.42e-09	-1.16862e-09
6.44e-09	-1.16607e-09
6.46e-09	-1.16355e-09
6.48e-09	-1.16104e-09
6.5e-09	-1.15857e-09
6.52e-09	-1.15611e-09
6.54e-09	-1.15367e-09
6.56e-09	-1.15126e-09
6.58e-09	-1.14887e-09
6.6e-09	-1.14649e-09
6.62e-09	-1.14414e-09
6.64e-09	-1.14181e-09
6.66e-09	-1.1395e-09
6.68e-09	-1.13721e-09
6.7e-09	-1.13493e-09
6.72e-09	-1.13268e-09
6.74e-09	-1.13045e-09
6.76e-09	-1.12823e-09
6.78e-09	-1.12603e-09
6.8e-09	-1.12386e-09
6.82e-09	-1.1217e-09
6.84e-09	-1.11956e-09
6.86e-09	-1.11743e-09
6.88e-09	-1.11533e-09
6.9e-09	-1.11324e-09
6.92e-09	-1.11116e-09
6.94e-09	-1.10911e-09
6.96e-09	-1.10707e-09
6.98e-09	-1.10505e-09
7e-09	-1.10305e-09
7.02e-09	-1.10106e-09
7.04e-09	-1.09908e-09
7.06e-09	-1.09713e-09
7.08e-09	-1.09519e-09
7.1e-09	-1.09326e-09
7.12e-09	-1.09135e-09
