"x"	"y"
0	1.23645e-10
5e-11	1.23669e-10
1e-10	1.23669e-10
1.5e-10	1.23663e-10
2e-10	1.2366e-10
2.5e-10	1.23659e-10
3e-10	1.23658e-10
3.5e-10	1.23657e-10
4e-10	1.23656e-10
4.5e-10	1.23656e-10
5e-10	1.23655e-10
5.5e-10	1.23655e-10
6e-10	1.23654e-10
6.5e-10	1.23654e-10
7e-10	1.23653e-10
7.5e-10	1.23653e-10
8e-10	1.23653e-10
8.5e-10	1.23653e-10
9e-10	1.23652e-10
9.5e-10	1.23652e-10
1e-09	1.23652e-10
1.05e-09	1.23652e-10
1.1e-09	1.23652e-10
1.15e-09	1.23651e-10
1.2e-09	1.23651e-10
1.25e-09	1.23651e-10
1.3e-09	1.23651e-10
1.35e-09	1.23651e-10
1.4e-09	1.23651e-10
1.45e-09	1.23651e-10
1.5e-09	1.2365e-10
1.55e-09	1.2365e-10
1.6e-09	1.2365e-10
1.65e-09	1.2365e-10
1.7e-09	1.2365e-10
1.75e-09	1.2365e-10
1.8e-09	1.2365e-10
1.85e-09	1.2365e-10
1.9e-09	1.2365e-10
1.95e-09	1.2365e-10
2e-09	3.4774e-07
2.05e-09	8.8733e-07
2.1e-09	8.37626e-07
2.15e-09	7.88179e-07
2.2e-09	7.3955e-07
2.25e-09	6.925e-07
2.3e-09	6.47188e-07
2.35e-09	6.03673e-07
2.4e-09	5.6195e-07
2.45e-09	5.21923e-07
2.5e-09	4.83563e-07
2.55e-09	4.46841e-07
2.6e-09	4.11724e-07
2.65e-09	3.78206e-07
2.7e-09	3.46248e-07
2.75e-09	3.15614e-07
2.8e-09	2.85935e-07
2.85e-09	2.56984e-07
2.9e-09	2.28934e-07
2.95e-09	2.02278e-07
3e-09	1.77849e-07
3.05e-09	1.56574e-07
3.1e-09	1.39362e-07
3.15e-09	1.26431e-07
3.2e-09	1.17085e-07
3.25e-09	1.09859e-07
3.3e-09	1.03416e-07
3.35e-09	9.71914e-08
3.4e-09	9.10961e-08
3.45e-09	8.51828e-08
3.5e-09	7.94598e-08
3.55e-09	7.39103e-08
3.6e-09	6.85272e-08
3.65e-09	6.33116e-08
3.7e-09	5.82671e-08
3.75e-09	5.33994e-08
3.8e-09	4.87156e-08
3.85e-09	4.42217e-08
3.9e-09	3.9922e-08
3.95e-09	3.58194e-08
4e-09	3.19173e-08
4.05e-09	2.82199e-08
4.1e-09	2.47341e-08
4.15e-09	2.14689e-08
4.2e-09	1.84347e-08
4.25e-09	1.56424e-08
4.3e-09	1.31013e-08
4.35e-09	1.08185e-08
4.4e-09	8.79693e-09
4.45e-09	7.03534e-09
4.5e-09	5.52757e-09
4.55e-09	4.26261e-09
4.6e-09	3.22479e-09
4.65e-09	2.39412e-09
4.7e-09	1.74698e-09
4.75e-09	1.25723e-09
4.8e-09	8.97685e-10
4.85e-09	6.41756e-10
4.9e-09	4.65006e-10
4.95e-09	3.46334e-10
5e-09	2.68593e-10
5.05e-09	2.18638e-10
5.1e-09	1.86928e-10
5.15e-09	1.66877e-10
5.2e-09	1.54133e-10
5.25e-09	1.45923e-10
5.3e-09	1.40528e-10
5.35e-09	1.369e-10
5.4e-09	1.34404e-10
5.45e-09	1.32653e-10
5.5e-09	1.31404e-10
5.55e-09	1.30504e-10
5.6e-09	1.29852e-10
