"x"	"y"
3.8e-09	8.58617e-10
3.85e-09	8.12006e-10
3.9e-09	7.69084e-10
3.95e-09	7.29439e-10
4e-09	6.92715e-10
4.05e-09	6.586e-10
4.1e-09	6.26825e-10
4.15e-09	5.97152e-10
4.2e-09	5.69374e-10
4.25e-09	5.43309e-10
4.3e-09	5.18797e-10
4.35e-09	4.95696e-10
4.4e-09	4.73882e-10
4.45e-09	4.53244e-10
4.5e-09	4.33684e-10
4.55e-09	4.15114e-10
4.6e-09	3.97457e-10
4.65e-09	3.80644e-10
4.7e-09	3.6461e-10
4.75e-09	3.49302e-10
4.8e-09	3.34667e-10
4.85e-09	3.20661e-10
4.9e-09	3.07243e-10
4.95e-09	2.94376e-10
5e-09	2.82024e-10
5.05e-09	2.70159e-10
5.1e-09	2.58751e-10
5.15e-09	2.47775e-10
5.2e-09	2.37207e-10
5.25e-09	2.27025e-10
5.3e-09	2.1721e-10
5.35e-09	2.07743e-10
5.4e-09	1.98607e-10
5.45e-09	1.89786e-10
5.5e-09	1.81265e-10
5.55e-09	1.73031e-10
5.6e-09	1.65072e-10
5.65e-09	1.57374e-10
5.7e-09	1.49927e-10
5.75e-09	1.42721e-10
5.8e-09	1.35745e-10
5.85e-09	1.28991e-10
5.9e-09	1.22449e-10
5.95e-09	1.16112e-10
6e-09	1.09971e-10
6.05e-09	1.0402e-10
6.1e-09	9.82515e-11
6.15e-09	9.26586e-11
6.2e-09	8.72352e-11
6.25e-09	8.19754e-11
6.3e-09	7.68735e-11
6.35e-09	7.19241e-11
6.4e-09	6.7122e-11
6.45e-09	6.24623e-11
6.5e-09	5.79403e-11
6.55e-09	5.35515e-11
6.6e-09	4.92917e-11
6.65e-09	4.51567e-11
6.7e-09	4.11424e-11
6.75e-09	3.72452e-11
6.8e-09	3.34614e-11
6.85e-09	2.97875e-11
6.9e-09	2.62203e-11
6.95e-09	2.27563e-11
7e-09	1.93925e-11
7.05e-09	1.6126e-11
7.1e-09	1.2954e-11
7.15e-09	9.87343e-12
7.2e-09	6.88186e-12
7.25e-09	3.97671e-12
7.3e-09	1.15543e-12
7.35e-09	-1.58441e-12
7.4e-09	-4.24504e-12
7.45e-09	-6.82871e-12
7.5e-09	-9.33761e-12
7.55e-09	-1.17737e-11
7.6e-09	-1.41392e-11
7.65e-09	-1.64359e-11
7.7e-09	-1.86657e-11
7.75e-09	-2.08304e-11
7.8e-09	-2.29319e-11
7.85e-09	-2.49717e-11
7.9e-09	-2.69516e-11
7.95e-09	-2.88731e-11
8e-09	-3.07378e-11
8.05e-09	-3.25471e-11
8.1e-09	-3.43027e-11
8.15e-09	-3.60058e-11
8.2e-09	-3.76577e-11
8.25e-09	-3.92599e-11
8.3e-09	-4.08136e-11
8.35e-09	-4.232e-11
8.4e-09	-4.37804e-11
8.45e-09	-4.5196e-11
8.5e-09	-4.65677e-11
8.55e-09	-4.78969e-11
8.6e-09	-4.91844e-11
8.65e-09	-5.04314e-11
8.7e-09	-5.16389e-11
8.75e-09	-5.28078e-11
8.8e-09	-5.39391e-11
8.85e-09	-5.50338e-11
8.9e-09	-5.60927e-11
8.95e-09	-5.71166e-11
9e-09	-5.81066e-11
9.05e-09	-5.90632e-11
9.1e-09	-5.99874e-11
9.15e-09	-6.08799e-11
9.2e-09	-6.17415e-11
9.25e-09	-6.2573e-11
9.3e-09	-6.3375e-11
9.35e-09	-6.41483e-11
9.4e-09	-6.48934e-11
9.45e-09	-6.56112e-11
9.5e-09	-6.63021e-11
9.55e-09	-6.69669e-11
9.6e-09	-6.76062e-11
9.65e-09	-6.82204e-11
9.7e-09	-6.88103e-11
9.75e-09	-6.93764e-11
9.8e-09	-6.99192e-11
9.85e-09	-7.04392e-11
9.9e-09	-7.0937e-11
9.95e-09	-7.14131e-11
1e-08	-7.18679e-11

