0	7.97728e-13
5e-11	7.97766e-13
1e-10	7.97709e-13
1.5e-10	7.97754e-13
2e-10	7.97721e-13
2.5e-10	7.97716e-13
3e-10	7.9778e-13
3.5e-10	7.97779e-13
4e-10	7.97776e-13
4.5e-10	7.97783e-13
5e-10	7.97728e-13
5.5e-10	7.97789e-13
6e-10	7.97745e-13
6.5e-10	7.97746e-13
7e-10	7.97749e-13
7.5e-10	7.97747e-13
8e-10	7.97748e-13
8.5e-10	7.97747e-13
9e-10	7.97748e-13
9.5e-10	7.97757e-13
1e-09	7.97719e-13
1.05e-09	7.97686e-13
1.1e-09	7.97748e-13
1.15e-09	7.97747e-13
1.2e-09	7.97748e-13
1.25e-09	7.97734e-13
1.3e-09	7.97748e-13
1.35e-09	7.97753e-13
1.4e-09	7.97748e-13
1.45e-09	7.97744e-13
1.5e-09	7.97772e-13
1.55e-09	7.97732e-13
1.6e-09	7.97748e-13
1.65e-09	7.97741e-13
1.7e-09	7.97753e-13
1.75e-09	7.97745e-13
1.8e-09	7.97746e-13
1.85e-09	7.97747e-13
1.9e-09	7.97748e-13
1.95e-09	7.97743e-13
2e-09	2.1982e-07
2.05e-09	2.49664e-07
2.1e-09	1.57726e-07
2.15e-09	8.44984e-08
2.2e-09	4.27363e-08
2.25e-09	2.68139e-08
2.3e-09	2.0549e-08
2.35e-09	1.71896e-08
2.4e-09	1.49821e-08
2.45e-09	1.33086e-08
2.5e-09	1.1942e-08
2.55e-09	1.07814e-08
2.6e-09	9.78258e-09
2.65e-09	8.91891e-09
2.7e-09	8.16897e-09
2.75e-09	7.51451e-09
2.8e-09	6.94021e-09
2.85e-09	6.43343e-09
2.9e-09	5.98399e-09
2.95e-09	5.58361e-09
3e-09	5.22549e-09
3.05e-09	4.90404e-09
3.1e-09	4.61457e-09
3.15e-09	4.35316e-09
3.2e-09	4.11648e-09
3.25e-09	3.9017e-09
3.3e-09	3.70638e-09
3.35e-09	3.52839e-09
3.4e-09	3.36591e-09
3.45e-09	3.21733e-09
3.5e-09	3.08125e-09
3.55e-09	2.95641e-09
3.6e-09	2.84173e-09
3.65e-09	2.73623e-09
3.7e-09	2.63904e-09
3.75e-09	2.54938e-09
3.8e-09	2.46657e-09
3.85e-09	2.38996e-09
3.9e-09	2.31902e-09
3.95e-09	2.25323e-09
4e-09	2.19213e-09
4.05e-09	2.13532e-09
4.1e-09	2.08243e-09
4.15e-09	2.03311e-09
4.2e-09	1.98707e-09
4.25e-09	1.94402e-09
4.3e-09	1.90372e-09
4.35e-09	1.86594e-09
4.4e-09	1.83046e-09
4.45e-09	1.79711e-09
4.5e-09	1.76571e-09
4.55e-09	1.7361e-09
4.6e-09	1.70815e-09
4.65e-09	1.68173e-09
4.7e-09	1.65671e-09
4.75e-09	1.63299e-09
4.8e-09	1.61047e-09
4.85e-09	1.58906e-09
4.9e-09	1.56869e-09
4.95e-09	1.54927e-09
5e-09	1.53075e-09
5.05e-09	1.51305e-09
5.1e-09	1.49612e-09
5.15e-09	1.4799e-09
5.2e-09	1.46436e-09
5.25e-09	1.44944e-09
5.3e-09	1.43511e-09
5.35e-09	1.42133e-09
5.4e-09	1.40806e-09
5.45e-09	1.39528e-09
5.5e-09	1.38295e-09
5.55e-09	1.37105e-09
5.6e-09	1.35955e-09
5.65e-09	1.34843e-09
5.7e-09	1.33767e-09
5.75e-09	1.32725e-09
5.8e-09	1.31715e-09
5.85e-09	1.30736e-09
5.9e-09	1.29785e-09
5.95e-09	1.28863e-09
6e-09	1.27966e-09
6.05e-09	1.27094e-09
6.1e-09	1.26245e-09
6.15e-09	1.2542e-09
6.2e-09	1.24615e-09
6.25e-09	1.23832e-09
6.3e-09	1.23068e-09
6.35e-09	1.22322e-09
6.4e-09	1.21595e-09
6.45e-09	1.20885e-09
6.5e-09	1.20192e-09
6.55e-09	1.19514e-09
6.6e-09	1.18852e-09
6.65e-09	1.18204e-09
6.7e-09	1.1757e-09
6.75e-09	1.1695e-09
6.8e-09	1.16343e-09
