"x"	"y"
4.45e-09	-1.67675e-10
4.5e-09	-6.96071e-11
4.55e-09	-2.81818e-11
4.6e-09	-1.1957e-11
4.65e-09	-5.83979e-12
4.7e-09	-3.48549e-12
4.75e-09	-2.51006e-12
4.8e-09	-2.07175e-12
4.85e-09	-1.86528e-12
4.9e-09	-1.76672e-12
4.95e-09	-1.71983e-12
5e-09	-1.69776e-12
5.05e-09	-1.68759e-12
5.1e-09	-1.68317e-12
5.15e-09	-1.6815e-12
5.2e-09	-1.68114e-12
5.25e-09	-1.68138e-12
5.3e-09	-1.68188e-12
5.35e-09	-1.68247e-12
5.4e-09	-1.68309e-12
5.45e-09	-1.6837e-12
5.5e-09	-1.68428e-12
5.55e-09	-1.68485e-12
5.6e-09	-1.68541e-12
5.65e-09	-1.68595e-12
5.7e-09	-1.68649e-12
5.75e-09	-1.68702e-12
5.8e-09	-1.68754e-12
5.85e-09	-1.68806e-12
5.9e-09	-1.68857e-12
5.95e-09	-1.68907e-12
6e-09	-1.68956e-12
6.05e-09	-1.69004e-12
6.1e-09	-1.69053e-12
6.15e-09	-1.69099e-12
6.2e-09	-1.69145e-12
6.25e-09	-1.6919e-12
6.3e-09	-1.69235e-12
6.35e-09	-1.69278e-12
6.4e-09	-1.69321e-12
6.45e-09	-1.69363e-12
6.5e-09	-1.69403e-12
6.55e-09	-1.69444e-12
6.6e-09	-1.69484e-12
6.65e-09	-1.69524e-12
6.7e-09	-1.69562e-12
6.75e-09	-1.696e-12
6.8e-09	-1.69637e-12
6.85e-09	-1.69674e-12
6.9e-09	-1.69709e-12
6.95e-09	-1.69745e-12
7e-09	-1.69779e-12
7.05e-09	-1.69813e-12
7.1e-09	-1.69848e-12
7.15e-09	-1.69881e-12
7.2e-09	-1.69913e-12
7.25e-09	-1.69946e-12
7.3e-09	-1.69977e-12
7.35e-09	-1.70009e-12
7.4e-09	-1.7004e-12
7.45e-09	-1.7007e-12
7.5e-09	-1.70099e-12
7.55e-09	-1.70129e-12
7.6e-09	-1.70158e-12
7.65e-09	-1.70187e-12
7.7e-09	-1.70215e-12
7.75e-09	-1.70243e-12
7.8e-09	-1.7027e-12
7.85e-09	-1.70298e-12
7.9e-09	-1.70324e-12
7.95e-09	-1.70351e-12
8e-09	-1.70377e-12
8.05e-09	-1.70403e-12
8.1e-09	-1.70428e-12
8.15e-09	-1.70454e-12
8.2e-09	-1.70479e-12
8.25e-09	-1.70503e-12
8.3e-09	-1.70527e-12
8.35e-09	-1.70551e-12
8.4e-09	-1.70575e-12
8.45e-09	-1.70598e-12
8.5e-09	-1.70622e-12
8.55e-09	-1.70645e-12
8.6e-09	-1.70667e-12
8.65e-09	-1.70689e-12
8.7e-09	-1.70711e-12
8.75e-09	-1.70733e-12
8.8e-09	-1.70755e-12
8.85e-09	-1.70776e-12
8.9e-09	-1.70797e-12
8.95e-09	-1.70818e-12
9e-09	-1.70838e-12
9.05e-09	-1.70859e-12
9.1e-09	-1.7088e-12
9.15e-09	-1.709e-12
9.2e-09	-1.70919e-12
9.25e-09	-1.70939e-12
9.3e-09	-1.70958e-12
9.35e-09	-1.70977e-12
9.4e-09	-1.70996e-12
9.45e-09	-1.71015e-12
9.5e-09	-1.71034e-12
9.55e-09	-1.71052e-12
9.6e-09	-1.7107e-12
9.65e-09	-1.71088e-12
9.7e-09	-1.71106e-12
9.75e-09	-1.71124e-12
9.8e-09	-1.71141e-12
9.85e-09	-1.71158e-12
9.9e-09	-1.71176e-12
9.95e-09	-1.71192e-12
1e-08	-1.71209e-12

