"x"	"y"
4.04e-09	-1.94816e-09
4.06e-09	-1.93382e-09
4.08e-09	-1.91985e-09
4.1e-09	-1.90622e-09
4.12e-09	-1.89293e-09
4.14e-09	-1.87997e-09
4.16e-09	-1.86731e-09
4.18e-09	-1.85495e-09
4.2e-09	-1.84288e-09
4.22e-09	-1.83108e-09
4.24e-09	-1.81955e-09
4.26e-09	-1.80827e-09
4.28e-09	-1.79723e-09
4.3e-09	-1.78643e-09
4.32e-09	-1.77586e-09
4.34e-09	-1.76551e-09
4.36e-09	-1.75537e-09
4.38e-09	-1.74543e-09
4.4e-09	-1.73569e-09
4.42e-09	-1.72614e-09
4.44e-09	-1.71677e-09
4.46e-09	-1.70758e-09
4.48e-09	-1.69856e-09
4.5e-09	-1.68971e-09
4.52e-09	-1.68102e-09
4.54e-09	-1.67249e-09
4.56e-09	-1.6641e-09
4.58e-09	-1.65587e-09
4.6e-09	-1.64777e-09
4.62e-09	-1.63981e-09
4.64e-09	-1.63199e-09
4.66e-09	-1.62429e-09
4.68e-09	-1.61672e-09
4.7e-09	-1.60927e-09
4.72e-09	-1.60194e-09
4.74e-09	-1.59473e-09
4.76e-09	-1.58763e-09
4.78e-09	-1.58064e-09
4.8e-09	-1.57375e-09
4.82e-09	-1.56697e-09
4.84e-09	-1.56029e-09
4.86e-09	-1.55371e-09
4.88e-09	-1.54722e-09
4.9e-09	-1.54083e-09
4.92e-09	-1.53453e-09
4.94e-09	-1.52831e-09
4.96e-09	-1.52219e-09
4.98e-09	-1.51614e-09
5e-09	-1.51018e-09
5.02e-09	-1.5043e-09
5.04e-09	-1.4985e-09
5.06e-09	-1.49278e-09
5.08e-09	-1.48713e-09
5.1e-09	-1.48156e-09
5.12e-09	-1.47606e-09
5.14e-09	-1.47063e-09
5.16e-09	-1.46527e-09
5.18e-09	-1.45997e-09
5.2e-09	-1.45474e-09
5.22e-09	-1.44958e-09
5.24e-09	-1.44448e-09
5.26e-09	-1.43944e-09
5.28e-09	-1.43446e-09
5.3e-09	-1.42955e-09
5.32e-09	-1.42469e-09
5.34e-09	-1.41989e-09
5.36e-09	-1.41514e-09
5.38e-09	-1.41045e-09
5.4e-09	-1.40582e-09
5.42e-09	-1.40124e-09
5.44e-09	-1.39671e-09
5.46e-09	-1.39223e-09
5.48e-09	-1.3878e-09
5.5e-09	-1.38342e-09
5.52e-09	-1.37909e-09
5.54e-09	-1.37481e-09
5.56e-09	-1.37057e-09
5.58e-09	-1.36639e-09
5.6e-09	-1.36224e-09
5.62e-09	-1.35814e-09
5.64e-09	-1.35409e-09
5.66e-09	-1.35008e-09
5.68e-09	-1.34611e-09
5.7e-09	-1.34218e-09
5.72e-09	-1.33829e-09
5.74e-09	-1.33445e-09
5.76e-09	-1.33064e-09
5.78e-09	-1.32687e-09
5.8e-09	-1.32315e-09
5.82e-09	-1.31946e-09
5.84e-09	-1.3158e-09
5.86e-09	-1.31219e-09
5.88e-09	-1.30861e-09
5.9e-09	-1.30506e-09
5.92e-09	-1.30155e-09
5.94e-09	-1.29808e-09
5.96e-09	-1.29464e-09
5.98e-09	-1.29123e-09
6e-09	-1.28786e-09
6.02e-09	-1.28452e-09
6.04e-09	-1.28121e-09
6.06e-09	-1.27793e-09
6.08e-09	-1.27469e-09
6.1e-09	-1.27147e-09
6.12e-09	-1.26829e-09
6.14e-09	-1.26513e-09
6.16e-09	-1.26201e-09
6.18e-09	-1.25891e-09
6.2e-09	-1.25585e-09
6.22e-09	-1.25281e-09
6.24e-09	-1.2498e-09
6.26e-09	-1.24682e-09
6.28e-09	-1.24386e-09
