0	7.83369e-12
5e-11	7.83372e-12
1e-10	7.83369e-12
1.5e-10	7.83372e-12
2e-10	7.83368e-12
2.5e-10	7.83368e-12
3e-10	7.83374e-12
3.5e-10	7.83374e-12
4e-10	7.83373e-12
4.5e-10	7.83375e-12
5e-10	7.83368e-12
5.5e-10	7.83377e-12
6e-10	7.83371e-12
6.5e-10	7.8337e-12
7e-10	7.8337e-12
7.5e-10	7.8337e-12
8e-10	7.83371e-12
8.5e-10	7.8337e-12
9e-10	7.8337e-12
9.5e-10	7.83371e-12
1e-09	7.83367e-12
1.05e-09	7.83365e-12
1.1e-09	7.8337e-12
1.15e-09	7.83371e-12
1.2e-09	7.8337e-12
1.25e-09	7.83371e-12
1.3e-09	7.8337e-12
1.35e-09	7.83371e-12
1.4e-09	7.8337e-12
1.45e-09	7.8337e-12
1.5e-09	7.83374e-12
1.55e-09	7.83368e-12
1.6e-09	7.8337e-12
1.65e-09	7.8337e-12
1.7e-09	7.8337e-12
1.75e-09	7.83371e-12
1.8e-09	7.8337e-12
1.85e-09	7.8337e-12
1.9e-09	7.8337e-12
1.95e-09	7.8337e-12
2e-09	2.19928e-07
2.05e-09	2.44943e-07
2.1e-09	1.50817e-07
2.15e-09	7.71209e-08
2.2e-09	3.62534e-08
2.25e-09	2.11129e-08
2.3e-09	1.53413e-08
2.35e-09	1.24099e-08
2.4e-09	1.06036e-08
2.45e-09	9.30731e-09
2.5e-09	8.29123e-09
2.55e-09	7.4537e-09
2.6e-09	6.75168e-09
2.65e-09	6.16033e-09
2.7e-09	5.65999e-09
2.75e-09	5.23395e-09
2.8e-09	4.86825e-09
2.85e-09	4.55161e-09
2.9e-09	4.27519e-09
2.95e-09	4.03202e-09
3e-09	3.8166e-09
3.05e-09	3.62455e-09
3.1e-09	3.45233e-09
3.15e-09	3.2971e-09
3.2e-09	3.15652e-09
3.25e-09	3.02867e-09
3.3e-09	2.91193e-09
3.35e-09	2.80497e-09
3.4e-09	2.70665e-09
3.45e-09	2.616e-09
3.5e-09	2.53219e-09
3.55e-09	2.45451e-09
3.6e-09	2.38235e-09
3.65e-09	2.31517e-09
3.7e-09	2.25249e-09
3.75e-09	2.19391e-09
3.8e-09	2.13906e-09
3.85e-09	2.08763e-09
3.9e-09	2.03933e-09
3.95e-09	1.9939e-09
4e-09	1.95112e-09
4.05e-09	1.91078e-09
4.1e-09	1.8727e-09
4.15e-09	1.83672e-09
4.2e-09	1.80269e-09
4.25e-09	1.77046e-09
4.3e-09	1.73992e-09
4.35e-09	1.71096e-09
4.4e-09	1.68347e-09
4.45e-09	1.65736e-09
4.5e-09	1.63254e-09
4.55e-09	1.60894e-09
4.6e-09	1.58648e-09
4.65e-09	1.56509e-09
4.7e-09	1.54471e-09
4.75e-09	1.52529e-09
4.8e-09	1.50677e-09
4.85e-09	1.4891e-09
