"x"	"y"
0	2.49633e-12
5e-11	2.49704e-12
1e-10	2.49591e-12
1.5e-10	2.49693e-12
2e-10	2.49599e-12
2.5e-10	2.49596e-12
3e-10	2.49783e-12
3.5e-10	2.4978e-12
4e-10	2.49787e-12
4.5e-10	2.49786e-12
5e-10	2.49641e-12
5.5e-10	2.49846e-12
6e-10	2.49696e-12
6.5e-10	2.49696e-12
7e-10	2.49699e-12
7.5e-10	2.49698e-12
8e-10	2.49698e-12
8.5e-10	2.49698e-12
9e-10	2.49692e-12
9.5e-10	2.49701e-12
1e-09	2.49603e-12
1.05e-09	2.49507e-12
1.1e-09	2.49698e-12
1.15e-09	2.49697e-12
1.2e-09	2.49695e-12
1.25e-09	2.49698e-12
1.3e-09	2.49698e-12
1.35e-09	2.49695e-12
1.4e-09	2.49693e-12
1.45e-09	2.49703e-12
1.5e-09	2.49786e-12
1.55e-09	2.49627e-12
1.6e-09	2.49706e-12
1.65e-09	2.49699e-12
1.7e-09	2.497e-12
1.75e-09	2.49694e-12
1.8e-09	2.49697e-12
1.85e-09	2.49696e-12
1.9e-09	2.49697e-12
1.95e-09	2.49697e-12
2e-09	1.88724e-07
2.05e-09	3.85037e-07
2.1e-09	2.95327e-07
2.15e-09	2.27317e-07
2.2e-09	1.79108e-07
2.25e-09	1.44907e-07
2.3e-09	1.20006e-07
2.35e-09	1.013e-07
2.4e-09	8.67992e-08
2.45e-09	7.53338e-08
2.5e-09	6.60375e-08
2.55e-09	5.83936e-08
2.6e-09	5.2029e-08
2.65e-09	4.66862e-08
2.7e-09	4.21812e-08
2.75e-09	3.83792e-08
2.8e-09	3.51814e-08
2.85e-09	3.25118e-08
2.9e-09	3.03079e-08
2.95e-09	2.8517e-08
3e-09	2.70915e-08
3.05e-09	2.5987e-08
3.1e-09	2.51611e-08
3.15e-09	2.45726e-08
3.2e-09	2.41823e-08
3.25e-09	2.39528e-08
3.3e-09	2.38495e-08
3.35e-09	2.38412e-08
3.4e-09	2.39002e-08
3.45e-09	2.40029e-08
3.5e-09	2.41295e-08
3.55e-09	2.42643e-08
3.6e-09	2.43949e-08
3.65e-09	2.45121e-08
3.7e-09	2.46093e-08
3.75e-09	2.46822e-08
3.8e-09	2.47284e-08
3.85e-09	2.47468e-08
3.9e-09	2.47372e-08
3.95e-09	2.47006e-08
4e-09	2.46382e-08
4.05e-09	2.45517e-08
4.1e-09	2.44429e-08
4.15e-09	2.43139e-08
4.2e-09	2.41667e-08
4.25e-09	2.40032e-08
4.3e-09	2.38253e-08
4.35e-09	2.36349e-08
4.4e-09	2.34336e-08
4.45e-09	2.3223e-08
4.5e-09	2.30045e-08
4.55e-09	2.27794e-08
4.6e-09	2.25489e-08
4.65e-09	2.2314e-08
4.7e-09	2.20757e-08
4.75e-09	2.18349e-08
4.8e-09	2.15922e-08
4.85e-09	2.13485e-08
4.9e-09	2.11041e-08
4.95e-09	2.08598e-08
5e-09	2.06159e-08
5.05e-09	2.03728e-08
5.1e-09	2.0131e-08
5.15e-09	1.98906e-08
5.2e-09	1.9652e-08
5.25e-09	1.94153e-08
5.3e-09	1.91809e-08
5.35e-09	1.89488e-08
5.4e-09	1.87191e-08
5.45e-09	1.84921e-08
5.5e-09	1.82677e-08
5.55e-09	1.80461e-08
5.6e-09	1.78273e-08
5.65e-09	1.76113e-08
5.7e-09	1.73983e-08
5.75e-09	1.71882e-08
5.8e-09	1.69809e-08
5.85e-09	1.67766e-08
5.9e-09	1.65752e-08
5.95e-09	1.63768e-08
6e-09	1.61812e-08
6.05e-09	1.59884e-08
6.1e-09	1.57985e-08
6.15e-09	1.56114e-08
6.2e-09	1.54271e-08
6.25e-09	1.52455e-08
6.3e-09	1.50666e-08
6.35e-09	1.48904e-08
6.4e-09	1.47167e-08
6.45e-09	1.45457e-08
6.5e-09	1.43771e-08
6.55e-09	1.4211e-08
6.6e-09	1.40474e-08
6.65e-09	1.38861e-08
6.7e-09	1.37272e-08
6.75e-09	1.35706e-08
6.8e-09	1.34162e-08
6.85e-09	1.3264e-08
6.9e-09	1.3114e-08
6.95e-09	1.29661e-08
7e-09	1.28203e-08
7.05e-09	1.26765e-08
7.1e-09	1.25347e-08
7.15e-09	1.23948e-08
7.2e-09	1.22568e-08
7.25e-09	1.21207e-08
7.3e-09	1.19864e-08
7.35e-09	1.18539e-08
7.4e-09	1.17232e-08
7.45e-09	1.15941e-08
7.5e-09	1.14668e-08
7.55e-09	1.1341e-08
7.6e-09	1.12169e-08
7.65e-09	1.10944e-08
7.7e-09	1.09734e-08
7.75e-09	1.08539e-08
7.8e-09	1.07359e-08
7.85e-09	1.06193e-08
7.9e-09	1.05042e-08
7.95e-09	1.03905e-08
8e-09	1.02781e-08
8.05e-09	1.01671e-08
8.1e-09	1.00574e-08
8.15e-09	9.94902e-09
8.2e-09	9.84188e-09
8.25e-09	9.736e-09
8.3e-09	9.63133e-09
8.35e-09	9.52787e-09
8.4e-09	9.4256e-09
8.45e-09	9.32448e-09
8.5e-09	9.22451e-09
8.55e-09	9.12565e-09
8.6e-09	9.0279e-09
8.65e-09	8.93124e-09
8.7e-09	8.83564e-09
8.75e-09	8.7411e-09
8.8e-09	8.64759e-09
8.85e-09	8.5551e-09
8.9e-09	8.46361e-09
8.95e-09	8.3731e-09
9e-09	8.28357e-09
9.05e-09	8.195e-09
9.1e-09	8.10737e-09
9.15e-09	8.02068e-09
9.2e-09	7.9349e-09
9.25e-09	7.85002e-09
9.3e-09	7.76604e-09
9.35e-09	7.68294e-09
9.4e-09	7.6007e-09
9.45e-09	7.51932e-09
9.5e-09	7.43879e-09
9.55e-09	7.35909e-09
9.6e-09	7.28022e-09
9.65e-09	7.20215e-09
9.7e-09	7.12489e-09
9.75e-09	7.04842e-09
9.8e-09	6.97274e-09
9.85e-09	6.89783e-09
9.9e-09	6.82368e-09
9.95e-09	6.75028e-09
1e-08	6.67763e-09

