0	1.29389e-11
5e-11	1.29336e-11
1e-10	1.29385e-11
1.5e-10	1.29384e-11
2e-10	1.29387e-11
2.5e-10	1.29387e-11
3e-10	1.29388e-11
3.5e-10	1.29388e-11
4e-10	1.29388e-11
4.5e-10	1.29388e-11
5e-10	1.29388e-11
5.5e-10	1.29388e-11
6e-10	1.29388e-11
6.5e-10	1.29388e-11
7e-10	1.29388e-11
7.5e-10	1.29388e-11
8e-10	1.29388e-11
8.5e-10	1.29388e-11
9e-10	1.29388e-11
9.5e-10	1.29388e-11
1e-09	1.29388e-11
1.05e-09	1.29389e-11
1.1e-09	1.29389e-11
1.15e-09	1.29389e-11
1.2e-09	1.29389e-11
1.25e-09	1.29389e-11
1.3e-09	1.29389e-11
1.35e-09	1.29389e-11
1.4e-09	1.29389e-11
1.45e-09	1.29389e-11
1.5e-09	1.29389e-11
1.55e-09	1.29389e-11
1.6e-09	1.29389e-11
1.65e-09	1.29389e-11
1.7e-09	1.29389e-11
1.75e-09	1.29389e-11
1.8e-09	1.29389e-11
1.85e-09	1.29389e-11
1.9e-09	1.29389e-11
1.95e-09	1.29389e-11
2e-09	3.14591e-07
2.05e-09	8.91802e-07
2.1e-09	8.69679e-07
2.15e-09	8.31058e-07
2.2e-09	7.87544e-07
2.25e-09	7.43411e-07
2.3e-09	7.00488e-07
2.35e-09	6.58751e-07
2.4e-09	6.18065e-07
2.45e-09	5.78401e-07
2.5e-09	5.39691e-07
2.55e-09	5.01905e-07
2.6e-09	4.65056e-07
2.65e-09	4.29101e-07
2.7e-09	3.93762e-07
2.75e-09	3.58473e-07
2.8e-09	3.22786e-07
2.85e-09	2.8688e-07
2.9e-09	2.51519e-07
2.95e-09	2.18155e-07
3e-09	1.88763e-07
3.05e-09	1.64977e-07
3.1e-09	1.47529e-07
3.15e-09	1.35314e-07
3.2e-09	1.26356e-07
3.25e-09	1.18804e-07
3.3e-09	1.11781e-07
3.35e-09	1.05012e-07
3.4e-09	9.83927e-08
3.45e-09	9.18864e-08
3.5e-09	8.54779e-08
3.55e-09	7.9155e-08
3.6e-09	7.29157e-08
3.65e-09	6.67779e-08
3.7e-09	6.07423e-08
3.75e-09	5.48213e-08
3.8e-09	4.90504e-08
3.85e-09	4.3446e-08
3.9e-09	3.80392e-08
3.95e-09	3.28632e-08
4e-09	2.79552e-08
4.05e-09	2.33575e-08
4.1e-09	1.9116e-08
4.15e-09	1.52773e-08
4.2e-09	1.1883e-08
4.25e-09	8.96346e-09
4.3e-09	6.53222e-09
4.35e-09	4.58178e-09
4.4e-09	3.08249e-09
4.45e-09	1.98448e-09
4.5e-09	1.22269e-09
4.55e-09	7.24629e-10
4.6e-09	4.18966e-10
4.65e-09	2.43202e-10
4.7e-09	1.48294e-10
4.75e-09	9.96989e-11
4.8e-09	7.55123e-11
4.85e-09	6.31988e-11
4.9e-09	5.62748e-11
4.95e-09	5.16964e-11
5e-09	4.81561e-11
5.05e-09	4.51342e-11
5.1e-09	4.24345e-11
5.15e-09	3.99807e-11
5.2e-09	3.77376e-11
5.25e-09	3.56838e-11
5.3e-09	3.38023e-11
5.35e-09	3.20786e-11
5.4e-09	3.04992e-11
5.45e-09	2.90523e-11
5.5e-09	2.77266e-11
5.55e-09	2.6512e-11
5.6e-09	2.53993e-11
5.65e-09	2.43799e-11
5.7e-09	2.34461e-11
5.75e-09	2.25907e-11
5.8e-09	2.18071e-11
5.85e-09	2.10894e-11
5.9e-09	2.0432e-11
5.95e-09	1.98299e-11
6e-09	1.92786e-11
6.05e-09	1.87736e-11
6.1e-09	1.83113e-11
6.15e-09	1.78879e-11
6.2e-09	1.75002e-11
6.25e-09	1.71453e-11
6.3e-09	1.68203e-11
6.35e-09	1.65228e-11
6.4e-09	1.62505e-11
6.45e-09	1.60012e-11
6.5e-09	1.5773e-11
6.55e-09	1.55641e-11
6.6e-09	1.53729e-11
6.65e-09	1.5198e-11
6.7e-09	1.50378e-11
6.75e-09	1.48912e-11
6.8e-09	1.47571e-11
6.85e-09	1.46343e-11
6.9e-09	1.4522e-11
6.95e-09	1.44192e-11
7e-09	1.43251e-11
7.05e-09	1.4239e-11
7.1e-09	1.41602e-11
7.15e-09	1.40881e-11
7.2e-09	1.40222e-11
7.25e-09	1.39618e-11
7.3e-09	1.39065e-11
7.35e-09	1.3856e-11
7.4e-09	1.38097e-11
7.45e-09	1.37673e-11
7.5e-09	1.37286e-11
7.55e-09	1.36931e-11
7.6e-09	1.36606e-11
7.65e-09	1.36309e-11
7.7e-09	1.36037e-11
7.75e-09	1.35788e-11
7.8e-09	1.35561e-11
7.85e-09	1.35352e-11
7.9e-09	1.35161e-11
7.95e-09	1.34987e-11
8e-09	1.34827e-11
8.05e-09	1.3468e-11
8.1e-09	1.34547e-11
8.15e-09	1.34424e-11
8.2e-09	1.34312e-11
8.25e-09	1.34209e-11
8.3e-09	1.34116e-11
8.35e-09	1.3403e-11
8.4e-09	1.33951e-11
8.45e-09	1.33879e-11
8.5e-09	1.33813e-11
8.55e-09	1.33753e-11
8.6e-09	1.33698e-11
8.65e-09	1.33648e-11
8.7e-09	1.33602e-11
8.75e-09	1.3356e-11
8.8e-09	1.33521e-11
8.85e-09	1.33486e-11
8.9e-09	1.33454e-11
8.95e-09	1.33425e-11
9e-09	1.33398e-11
9.05e-09	1.33374e-11
9.1e-09	1.33352e-11
9.15e-09	1.33331e-11
9.2e-09	1.33313e-11
9.25e-09	1.33296e-11
9.3e-09	1.3328e-11
9.35e-09	1.33266e-11
9.4e-09	1.33253e-11
9.45e-09	1.33242e-11
9.5e-09	1.33231e-11
9.55e-09	1.33221e-11
9.6e-09	1.33212e-11
9.65e-09	1.33204e-11
9.7e-09	1.33197e-11
9.75e-09	1.33191e-11
9.8e-09	1.33185e-11
9.85e-09	1.33179e-11
9.9e-09	1.33174e-11
9.95e-09	1.3317e-11
1e-08	1.33166e-11

