"x"	"y"
0	-4.51912e-14
2e-11	-4.36573e-14
4e-11	-4.5252e-14
6e-11	-4.52587e-14
8e-11	-4.52245e-14
1e-10	-4.52203e-14
1.2e-10	-4.52186e-14
1.4e-10	-4.52247e-14
1.6e-10	-4.52172e-14
1.8e-10	-4.52283e-14
2e-10	-4.52282e-14
2.2e-10	-4.52243e-14
2.4e-10	-4.51797e-14
2.6e-10	-4.51792e-14
2.8e-10	-4.51748e-14
3e-10	-4.51801e-14
3.2e-10	-4.5175e-14
3.4e-10	-4.51801e-14
3.6e-10	-4.51745e-14
3.8e-10	-4.51799e-14
4e-10	-4.51757e-14
4.2e-10	-4.51798e-14
4.4e-10	-4.51754e-14
4.6e-10	-4.518e-14
4.8e-10	-4.52202e-14
5e-10	-4.52168e-14
5.2e-10	-4.52134e-14
5.4e-10	-4.52242e-14
5.6e-10	-4.5218e-14
5.8e-10	-4.52247e-14
6e-10	-4.52243e-14
6.2e-10	-4.52246e-14
6.4e-10	-4.52244e-14
6.6e-10	-4.52244e-14
6.8e-10	-4.52247e-14
7e-10	-4.52246e-14
7.2e-10	-4.52244e-14
7.4e-10	-4.52247e-14
7.6e-10	-4.52242e-14
7.8e-10	-4.5224e-14
8e-10	-4.52239e-14
8.2e-10	-4.52247e-14
8.4e-10	-4.52245e-14
8.6e-10	-4.52246e-14
8.8e-10	-4.52243e-14
9e-10	-4.52248e-14
9.2e-10	-4.52236e-14
9.4e-10	-4.52248e-14
9.6e-10	-4.52284e-14
9.8e-10	-4.52174e-14
1e-09	-4.51682e-14
1.02e-09	-4.52361e-14
1.04e-09	-4.52286e-14
1.06e-09	-4.522e-14
1.08e-09	-4.52171e-14
1.1e-09	-4.5225e-14
1.12e-09	-4.52176e-14
1.14e-09	-4.52282e-14
1.16e-09	-4.52289e-14
1.18e-09	-4.52244e-14
1.2e-09	-4.52179e-14
1.22e-09	-4.52199e-14
1.24e-09	-4.52174e-14
1.26e-09	-4.52356e-14
1.28e-09	-4.52279e-14
1.3e-09	-4.52177e-14
1.32e-09	-4.52178e-14
1.34e-09	-4.52243e-14
1.36e-09	-4.52177e-14
1.38e-09	-4.52303e-14
1.4e-09	-4.52283e-14
1.42e-09	-4.52242e-14
1.44e-09	-4.52178e-14
1.46e-09	-4.52176e-14
1.48e-09	-4.52179e-14
1.5e-09	-4.52928e-14
1.52e-09	-4.51675e-14
1.54e-09	-4.52307e-14
1.56e-09	-4.52173e-14
1.58e-09	-4.52353e-14
1.6e-09	-4.52285e-14
1.62e-09	-4.52285e-14
1.64e-09	-4.52281e-14
1.66e-09	-4.52358e-14
1.68e-09	-4.52282e-14
1.7e-09	-4.52304e-14
1.72e-09	-4.52284e-14
1.74e-09	-4.52348e-14
1.76e-09	-4.52288e-14
1.78e-09	-4.52285e-14
1.8e-09	-4.52283e-14
1.82e-09	-4.52352e-14
1.84e-09	-4.52285e-14
1.86e-09	-4.52311e-14
1.88e-09	-4.52237e-14
1.9e-09	-4.52349e-14
1.92e-09	-4.5229e-14
1.94e-09	-4.52171e-14
1.96e-09	-4.52178e-14
1.98e-09	-4.5224e-14
2e-09	-1.5263e-07
2.02e-09	-3.52403e-07
2.04e-09	-3.09662e-07
2.06e-09	-2.69052e-07
2.08e-09	-2.31274e-07
2.1e-09	-1.95821e-07
2.12e-09	-1.62235e-07
2.14e-09	-1.30653e-07
2.16e-09	-1.01887e-07
2.18e-09	-7.72466e-08
2.2e-09	-5.76937e-08
2.22e-09	-4.34655e-08
2.24e-09	-3.38984e-08
2.26e-09	-2.77608e-08
2.28e-09	-2.37947e-08
2.3e-09	-2.10832e-08
2.32e-09	-1.90965e-08
2.34e-09	-1.75565e-08
2.36e-09	-1.63088e-08
2.38e-09	-1.52597e-08
2.4e-09	-1.43496e-08
2.42e-09	-1.354e-08
2.44e-09	-1.28053e-08
2.46e-09	-1.21285e-08
2.48e-09	-1.14984e-08
2.5e-09	-1.09076e-08
2.52e-09	-1.03512e-08
2.54e-09	-9.82642e-09
2.56e-09	-9.33128e-09
2.58e-09	-8.86458e-09
2.6e-09	-8.42541e-09
2.62e-09	-8.01296e-09
2.64e-09	-7.62638e-09
2.66e-09	-7.26473e-09
2.68e-09	-6.92694e-09
2.7e-09	-6.61184e-09
2.72e-09	-6.31817e-09
2.74e-09	-6.04465e-09
2.76e-09	-5.78996e-09
2.78e-09	-5.55281e-09
2.8e-09	-5.33195e-09
2.82e-09	-5.12619e-09
2.84e-09	-4.93439e-09
2.86e-09	-4.75549e-09
2.88e-09	-4.5885e-09
2.9e-09	-4.43251e-09
2.92e-09	-4.28668e-09
2.94e-09	-4.15021e-09
2.96e-09	-4.0224e-09
2.98e-09	-3.90259e-09
3e-09	-3.79017e-09
3.02e-09	-3.68458e-09
3.04e-09	-3.58533e-09
3.06e-09	-3.49195e-09
3.08e-09	-3.404e-09
3.1e-09	-3.3211e-09
3.12e-09	-3.24288e-09
3.14e-09	-3.16901e-09
3.16e-09	-3.0992e-09
3.18e-09	-3.03314e-09
3.2e-09	-2.9706e-09
3.22e-09	-2.91132e-09
3.24e-09	-2.8551e-09
3.26e-09	-2.80172e-09
3.28e-09	-2.751e-09
3.3e-09	-2.70276e-09
3.32e-09	-2.65685e-09
3.34e-09	-2.61312e-09
3.36e-09	-2.57143e-09
3.38e-09	-2.53164e-09
3.4e-09	-2.49365e-09
3.42e-09	-2.45735e-09
3.44e-09	-2.42262e-09
3.46e-09	-2.38938e-09
3.48e-09	-2.35753e-09
3.5e-09	-2.327e-09
3.52e-09	-2.29771e-09
3.54e-09	-2.26959e-09
3.56e-09	-2.24256e-09
3.58e-09	-2.21658e-09
3.6e-09	-2.19157e-09
3.62e-09	-2.16749e-09
3.64e-09	-2.14429e-09
3.66e-09	-2.12192e-09
3.68e-09	-2.10032e-09
3.7e-09	-2.07948e-09
3.72e-09	-2.05933e-09
3.74e-09	-2.03986e-09
3.76e-09	-2.02101e-09
3.78e-09	-2.00277e-09
3.8e-09	-1.9851e-09
3.82e-09	-1.96797e-09
3.84e-09	-1.95136e-09
3.86e-09	-1.93524e-09
3.88e-09	-1.91958e-09
3.9e-09	-1.90438e-09
3.92e-09	-1.8896e-09
3.94e-09	-1.87522e-09
3.96e-09	-1.86124e-09
3.98e-09	-1.84762e-09
4e-09	-1.83436e-09
4.02e-09	-1.82143e-09
4.04e-09	-1.80883e-09
4.06e-09	-1.79654e-09
4.08e-09	-1.78455e-09
4.1e-09	-1.77284e-09
4.12e-09	-1.76141e-09
4.14e-09	-1.75024e-09
4.16e-09	-1.73931e-09
4.18e-09	-1.72864e-09
4.2e-09	-1.71819e-09
4.22e-09	-1.70797e-09
4.24e-09	-1.69796e-09
4.26e-09	-1.68816e-09
4.28e-09	-1.67856e-09
4.3e-09	-1.66916e-09
4.32e-09	-1.65994e-09
4.34e-09	-1.6509e-09
4.36e-09	-1.64203e-09
4.38e-09	-1.63333e-09
4.4e-09	-1.62479e-09
4.42e-09	-1.61641e-09
4.44e-09	-1.60818e-09
4.46e-09	-1.6001e-09
4.48e-09	-1.59216e-09
4.5e-09	-1.58435e-09
4.52e-09	-1.57669e-09
4.54e-09	-1.56914e-09
4.56e-09	-1.56173e-09
4.58e-09	-1.55444e-09
4.6e-09	-1.54726e-09
4.62e-09	-1.5402e-09
4.64e-09	-1.53326e-09
4.66e-09	-1.52642e-09
4.68e-09	-1.51969e-09
4.7e-09	-1.51306e-09
4.72e-09	-1.50653e-09
4.74e-09	-1.5001e-09
4.76e-09	-1.49376e-09
4.78e-09	-1.48752e-09
4.8e-09	-1.48136e-09
4.82e-09	-1.4753e-09
4.84e-09	-1.46932e-09
4.86e-09	-1.46343e-09
4.88e-09	-1.45761e-09
4.9e-09	-1.45188e-09
4.92e-09	-1.44623e-09
4.94e-09	-1.44065e-09
4.96e-09	-1.43515e-09
4.98e-09	-1.42972e-09
5e-09	-1.42436e-09
5.02e-09	-1.41907e-09
5.04e-09	-1.41385e-09
5.06e-09	-1.4087e-09
5.08e-09	-1.40361e-09
5.1e-09	-1.39859e-09
5.12e-09	-1.39363e-09
5.14e-09	-1.38873e-09
5.16e-09	-1.3839e-09
5.18e-09	-1.37912e-09
5.2e-09	-1.3744e-09
5.22e-09	-1.36974e-09
5.24e-09	-1.36513e-09
5.26e-09	-1.36058e-09
5.28e-09	-1.35608e-09
5.3e-09	-1.35163e-09
5.32e-09	-1.34724e-09
5.34e-09	-1.3429e-09
5.36e-09	-1.33861e-09
5.38e-09	-1.33437e-09
5.4e-09	-1.33017e-09
5.42e-09	-1.32602e-09
5.44e-09	-1.32192e-09
5.46e-09	-1.31787e-09
5.48e-09	-1.31386e-09
5.5e-09	-1.3099e-09
5.52e-09	-1.30597e-09
5.54e-09	-1.3021e-09
5.56e-09	-1.29826e-09
5.58e-09	-1.29447e-09
5.6e-09	-1.29071e-09
5.62e-09	-1.287e-09
5.64e-09	-1.28332e-09
5.66e-09	-1.27969e-09
5.68e-09	-1.27609e-09
5.7e-09	-1.27253e-09
5.72e-09	-1.26901e-09
5.74e-09	-1.26553e-09
5.76e-09	-1.26208e-09
5.78e-09	-1.25866e-09
5.8e-09	-1.25528e-09
5.82e-09	-1.25194e-09
5.84e-09	-1.24863e-09
5.86e-09	-1.24535e-09
5.88e-09	-1.24211e-09
5.9e-09	-1.2389e-09
5.92e-09	-1.23572e-09
5.94e-09	-1.23257e-09
5.96e-09	-1.22945e-09
5.98e-09	-1.22637e-09
6e-09	-1.22331e-09
6.02e-09	-1.22029e-09
