"x"	"y"
0	-2.54351e-14
2e-11	-2.54929e-14
4e-11	-2.55083e-14
6e-11	-2.55142e-14
8e-11	-2.54795e-14
1e-10	-2.54782e-14
1.2e-10	-2.54785e-14
1.4e-10	-2.5482e-14
1.6e-10	-2.54807e-14
1.8e-10	-2.54779e-14
2e-10	-2.54803e-14
2.2e-10	-2.54814e-14
2.4e-10	-2.54626e-14
2.6e-10	-2.54591e-14
2.8e-10	-2.54647e-14
3e-10	-2.54625e-14
3.2e-10	-2.54649e-14
3.4e-10	-2.54621e-14
3.6e-10	-2.54618e-14
3.8e-10	-2.54626e-14
4e-10	-2.54617e-14
4.2e-10	-2.54624e-14
4.4e-10	-2.54616e-14
4.6e-10	-2.5463e-14
4.8e-10	-2.54905e-14
5e-10	-2.54902e-14
5.2e-10	-2.54822e-14
5.4e-10	-2.54882e-14
5.6e-10	-2.54865e-14
5.8e-10	-2.5486e-14
6e-10	-2.54869e-14
6.2e-10	-2.54863e-14
6.4e-10	-2.54887e-14
6.6e-10	-2.54867e-14
6.8e-10	-2.5487e-14
7e-10	-2.54867e-14
7.2e-10	-2.54879e-14
7.4e-10	-2.54862e-14
7.6e-10	-2.54896e-14
7.8e-10	-2.54866e-14
8e-10	-2.54885e-14
8.2e-10	-2.54869e-14
8.4e-10	-2.54881e-14
8.6e-10	-2.54866e-14
8.8e-10	-2.54897e-14
9e-10	-2.54859e-14
9.2e-10	-2.54885e-14
9.4e-10	-2.54875e-14
9.6e-10	-2.54834e-14
9.8e-10	-2.54819e-14
1e-09	-2.54388e-14
1.02e-09	-2.55e-14
1.04e-09	-2.54799e-14
1.06e-09	-2.54761e-14
1.08e-09	-2.54813e-14
1.1e-09	-2.5479e-14
1.12e-09	-2.54783e-14
1.14e-09	-2.54769e-14
1.16e-09	-2.54786e-14
1.18e-09	-2.54773e-14
1.2e-09	-2.54786e-14
1.22e-09	-2.54763e-14
1.24e-09	-2.54791e-14
1.26e-09	-2.54781e-14
1.28e-09	-2.54786e-14
1.3e-09	-2.54757e-14
1.32e-09	-2.54786e-14
1.34e-09	-2.54774e-14
1.36e-09	-2.54779e-14
1.38e-09	-2.54767e-14
1.4e-09	-2.54787e-14
1.42e-09	-2.54775e-14
1.44e-09	-2.54784e-14
1.46e-09	-2.54766e-14
1.48e-09	-2.54792e-14
1.5e-09	-2.55409e-14
1.52e-09	-2.54446e-14
1.54e-09	-2.54804e-14
1.56e-09	-2.54809e-14
1.58e-09	-2.54833e-14
1.6e-09	-2.54802e-14
1.62e-09	-2.54759e-14
1.64e-09	-2.54788e-14
1.66e-09	-2.54776e-14
1.68e-09	-2.54787e-14
1.7e-09	-2.54765e-14
1.72e-09	-2.5479e-14
1.74e-09	-2.54779e-14
1.76e-09	-2.54783e-14
1.78e-09	-2.5476e-14
1.8e-09	-2.54788e-14
1.82e-09	-2.54776e-14
1.84e-09	-2.54788e-14
1.86e-09	-2.54761e-14
1.88e-09	-2.54893e-14
1.9e-09	-2.54797e-14
1.92e-09	-2.54804e-14
1.94e-09	-2.54817e-14
1.96e-09	-2.54771e-14
1.98e-09	-2.54767e-14
2e-09	-1.21411e-07
2.02e-09	-2.88069e-07
2.04e-09	-2.54318e-07
2.06e-09	-2.19035e-07
2.08e-09	-1.84344e-07
2.1e-09	-1.51733e-07
2.12e-09	-1.22623e-07
2.14e-09	-9.83095e-08
2.16e-09	-7.95403e-08
2.18e-09	-6.61578e-08
2.2e-09	-5.71624e-08
2.22e-09	-5.11943e-08
2.24e-09	-4.70691e-08
2.26e-09	-4.40202e-08
2.28e-09	-4.16308e-08
2.3e-09	-3.96751e-08
2.32e-09	-3.80179e-08
2.34e-09	-3.65735e-08
2.36e-09	-3.52866e-08
2.38e-09	-3.41206e-08
2.4e-09	-3.30509e-08
2.42e-09	-3.20605e-08
2.44e-09	-3.11376e-08
2.46e-09	-3.02738e-08
2.48e-09	-2.94628e-08
2.5e-09	-2.86997e-08
2.52e-09	-2.79807e-08
2.54e-09	-2.73023e-08
2.56e-09	-2.66616e-08
2.58e-09	-2.60559e-08
2.6e-09	-2.54827e-08
2.62e-09	-2.49394e-08
2.64e-09	-2.4424e-08
2.66e-09	-2.39344e-08
2.68e-09	-2.34685e-08
2.7e-09	-2.30245e-08
2.72e-09	-2.26009e-08
2.74e-09	-2.21961e-08
2.76e-09	-2.18085e-08
2.78e-09	-2.1437e-08
2.8e-09	-2.10804e-08
2.82e-09	-2.07376e-08
2.84e-09	-2.04075e-08
2.86e-09	-2.00893e-08
2.88e-09	-1.97821e-08
2.9e-09	-1.94852e-08
2.92e-09	-1.9198e-08
2.94e-09	-1.89197e-08
2.96e-09	-1.86498e-08
2.98e-09	-1.83877e-08
3e-09	-1.81331e-08
3.02e-09	-1.78854e-08
3.04e-09	-1.76443e-08
3.06e-09	-1.74093e-08
3.08e-09	-1.71802e-08
3.1e-09	-1.69566e-08
3.12e-09	-1.67383e-08
3.14e-09	-1.65249e-08
3.16e-09	-1.63162e-08
3.18e-09	-1.61121e-08
3.2e-09	-1.59123e-08
3.22e-09	-1.57165e-08
3.24e-09	-1.55247e-08
3.26e-09	-1.53367e-08
3.28e-09	-1.51523e-08
3.3e-09	-1.49714e-08
3.32e-09	-1.47938e-08
3.34e-09	-1.46194e-08
3.36e-09	-1.44481e-08
3.38e-09	-1.42799e-08
3.4e-09	-1.41145e-08
3.42e-09	-1.3952e-08
3.44e-09	-1.37921e-08
3.46e-09	-1.36349e-08
3.48e-09	-1.34803e-08
3.5e-09	-1.33282e-08
3.52e-09	-1.31784e-08
3.54e-09	-1.30311e-08
3.56e-09	-1.2886e-08
3.58e-09	-1.27432e-08
3.6e-09	-1.26025e-08
3.62e-09	-1.2464e-08
3.64e-09	-1.23275e-08
3.66e-09	-1.21931e-08
3.68e-09	-1.20607e-08
3.7e-09	-1.19302e-08
3.72e-09	-1.18016e-08
3.74e-09	-1.16748e-08
3.76e-09	-1.15499e-08
3.78e-09	-1.14268e-08
3.8e-09	-1.13054e-08
3.82e-09	-1.11858e-08
3.84e-09	-1.10678e-08
3.86e-09	-1.09515e-08
3.88e-09	-1.08367e-08
3.9e-09	-1.07236e-08
3.92e-09	-1.06121e-08
3.94e-09	-1.05021e-08
3.96e-09	-1.03936e-08
3.98e-09	-1.02866e-08
4e-09	-1.0181e-08
4.02e-09	-1.00769e-08
4.04e-09	-9.97413e-09
4.06e-09	-9.87279e-09
4.08e-09	-9.77281e-09
4.1e-09	-9.67418e-09
4.12e-09	-9.57686e-09
4.14e-09	-9.48084e-09
4.16e-09	-9.38609e-09
4.18e-09	-9.2926e-09
4.2e-09	-9.20035e-09
4.22e-09	-9.10932e-09
4.24e-09	-9.01948e-09
4.26e-09	-8.93083e-09
4.28e-09	-8.84334e-09
4.3e-09	-8.75699e-09
4.32e-09	-8.67177e-09
4.34e-09	-8.58766e-09
4.36e-09	-8.50464e-09
4.38e-09	-8.4227e-09
4.4e-09	-8.34182e-09
4.42e-09	-8.26199e-09
4.44e-09	-8.18319e-09
4.46e-09	-8.1054e-09
4.48e-09	-8.02862e-09
4.5e-09	-7.95282e-09
4.52e-09	-7.87799e-09
4.54e-09	-7.80412e-09
4.56e-09	-7.73119e-09
4.58e-09	-7.6592e-09
4.6e-09	-7.58812e-09
4.62e-09	-7.51794e-09
4.64e-09	-7.44866e-09
4.66e-09	-7.38026e-09
4.68e-09	-7.31272e-09
4.7e-09	-7.24603e-09
4.72e-09	-7.18019e-09
4.74e-09	-7.11518e-09
4.76e-09	-7.05099e-09
4.78e-09	-6.9876e-09
4.8e-09	-6.92501e-09
4.82e-09	-6.86321e-09
4.84e-09	-6.80218e-09
4.86e-09	-6.74191e-09
4.88e-09	-6.6824e-09
4.9e-09	-6.62363e-09
4.92e-09	-6.56559e-09
4.94e-09	-6.50828e-09
4.96e-09	-6.45167e-09
4.98e-09	-6.39577e-09
5e-09	-6.34057e-09
5.02e-09	-6.28604e-09
5.04e-09	-6.2322e-09
5.06e-09	-6.17902e-09
5.08e-09	-6.12649e-09
5.1e-09	-6.07461e-09
5.12e-09	-6.02337e-09
5.14e-09	-5.97277e-09
5.16e-09	-5.92278e-09
5.18e-09	-5.87341e-09
5.2e-09	-5.82464e-09
5.22e-09	-5.77647e-09
5.24e-09	-5.72889e-09
5.26e-09	-5.68189e-09
5.28e-09	-5.63547e-09
5.3e-09	-5.58961e-09
5.32e-09	-5.54431e-09
5.34e-09	-5.49956e-09
5.36e-09	-5.45536e-09
5.38e-09	-5.41169e-09
5.4e-09	-5.36855e-09
5.42e-09	-5.32594e-09
5.44e-09	-5.28384e-09
5.46e-09	-5.24225e-09
5.48e-09	-5.20116e-09
5.5e-09	-5.16057e-09
5.52e-09	-5.12047e-09
5.54e-09	-5.08085e-09
5.56e-09	-5.0417e-09
5.58e-09	-5.00303e-09
5.6e-09	-4.96482e-09
5.62e-09	-4.92708e-09
5.64e-09	-4.88978e-09
5.66e-09	-4.85293e-09
5.68e-09	-4.81652e-09
5.7e-09	-4.78054e-09
5.72e-09	-4.745e-09
5.74e-09	-4.70988e-09
5.76e-09	-4.67517e-09
5.78e-09	-4.64088e-09
5.8e-09	-4.607e-09
5.82e-09	-4.57352e-09
5.84e-09	-4.54044e-09
5.86e-09	-4.50775e-09
5.88e-09	-4.47544e-09
5.9e-09	-4.44352e-09
5.92e-09	-4.41198e-09
5.94e-09	-4.3808e-09
5.96e-09	-4.35e-09
5.98e-09	-4.31956e-09
6e-09	-4.28947e-09
6.02e-09	-4.25974e-09
6.04e-09	-4.23036e-09
6.06e-09	-4.20133e-09
6.08e-09	-4.17263e-09
6.1e-09	-4.14427e-09
6.12e-09	-4.11624e-09
6.14e-09	-4.08854e-09
6.16e-09	-4.06116e-09
6.18e-09	-4.03411e-09
6.2e-09	-4.00736e-09
6.22e-09	-3.98093e-09
6.24e-09	-3.95481e-09
6.26e-09	-3.92899e-09
6.28e-09	-3.90346e-09
6.3e-09	-3.87824e-09
6.32e-09	-3.85331e-09
6.34e-09	-3.82866e-09
6.36e-09	-3.8043e-09
6.38e-09	-3.78022e-09
6.4e-09	-3.75642e-09
6.42e-09	-3.73289e-09
6.44e-09	-3.70963e-09
